G0363.50c210781cac49e8b6fcfe76bebfa8ef	verkeerseiland	0106000020E61000000100000001030000000100000023000000C07AFE2A118E1340BA73188CEA314A4069C24398168E1340435AB873EA314A40EBBF55CC168E134089797271EA314A4037C8A3FD168E1340C69CD66EEA314A402A46CF2B178E134028C5E96BEA314A4026A87F56178E13403E8FB168EA314A40F809637D178E134010283465EA314A40FDD12EA0178E134081417861EA314A403140A0BE178E13404A05855DEA314A4045EE7CD8178E134048076259EA314A409C3F93ED178E1340FA361755EA314A407EC0BAFD178E134047D0AC50EA314A40B673D408188E13409D4B2B4CEA314A40F50DCB0E188E1340DA4D9B47EA314A40BB1E930F188E134091970543EA314A4040262B0B188E13404FF4723EEA314A4056989B01188E1340BC29EC39EA314A403BCCF6F2178E1340CDE67935EA314A401067A5DF178E134016873331EA314A403B3BA1C7178E1340D168112DEA314A400B1D17AB178E134014431B29EA314A4040523C8A178E1340F27A5825EA314A40912E4E65178E13408615D021EA314A4049A1913C178E1340F8AA881EEA314A4085B45210178E1340345A881BEA314A404FFFE3E0168E134051BDD418EA314A40760B9EAE168E134052DF7216EA314A403EB0DE79168E134097326714EA314A4045630843168E1340A388B512EA314A40AA80810A168E1340F20A6111EA314A400C8CB3D0158E134012356C10EA314A408B6B0A96158E134006D0D80FEA314A405C9EF35A158E1340F6EEA70FEA314A40B24CF641108E1340ACB7A522EA314A40C07AFE2A118E1340BA73188CEA314A40	\N	\N	\N
G0363.4fb5f97df44f4d56a6d68d6667082260	verkeerseiland	0106000020E6100000010000000103000000010000000500000040BF8A36FF8C134068C7C670ED314A40F70C6D28608D13404910B6E3EB314A4052D849D75F8D1340A57830C6EB314A40300668E5FE8C1340B72D4153ED314A4040BF8A36FF8C134068C7C670ED314A40	\N	\N	\N
G0363.035c2c61b417450f98948e76bb4ec7fd	verkeerseiland	0106000020E61000000100000001030000000100000005000000A2A4288B588F13401D1899DBE3314A40E25C0FC38D8F1340F8E7BA03E3314A4012E76E248D8F1340D533B8E1E2314A408F31013A588F1340D6D726BEE3314A40A2A4288B588F13401D1899DBE3314A40	\N	\N	\N
G0363.afbf4ce0ba804469ba3e900c30642d10	verkeerseiland	0106000020E6100000010000000103000000010000007D0000006091AA9BBA901340AFB6184DD7314A4060BA1A61C09013407A1569C1D6314A403BC30F14C2901340AA1E1095D6314A40748CAABFC3901340D5974C68D6314A4009A7D963C59013403054203BD6314A40FD676F00C7901340FA5C900DD6314A405F947895C8901340226A9BDFD5314A4017ABE422CA901340145B43B1D5314A4091F2B565CC901340D887706BD5314A4026647197CE901340ABF9CD24D5314A400D3AE5B7D0901340CEF261DDD4314A40797CE6C6D2901340670A3295D4314A4085D740C4D49013401F5F454CD4314A40B928C7AFD69013405567A202D4314A40C98B2C86D7901340E69FC0E3D3314A40BFDC424DD890134011DA46C4D3314A409B44C204D9901340727140A4D3314A40F52564ACD9901340B8DBB983D3314A40084DF143DA901340C2F4BD62D3314A40210D33CBDA901340E7A25841D3314A40D0BB5D4FDB90134078F7781BD3314A40A7CAA2BEDB901340554135F5D2314A403B0CD018DC90134006C29ECED2314A40989FBB5DDC9013402EB0C7A7D2314A40268B488DDC9013400FC2C080D2314A40A65E61A7DC9013407C909B59D2314A4027770133DE901340409E4687D0314A407712CD2DDE9013402DF45374D0314A40B7842E2EDE90134093396061D0314A402BC12534DE90134081E56D4ED0314A401F38B43FDE90134095827C3BD0314A40DFEAD750DE901340A5759128D0314A40009E8E67DE9013405835AF15D0314A407FF5BF89DE901340079B07FFCF314A40807BDEB3DE901340E20674E8CF314A40FD70E2E5DE901340C59FF8D1CF314A401053CF1FDF90134087F394BBCF314A40DA009161DF90134021C251A5CF314A40975D1BABDF9013405925338FCF314A409534FC75F390134093870FF9C9314A40D326CFA3F390134083315AE5C9314A404D2128DAF39013408865C5D1C9314A4028D3F718F490134046A856BEC9314A40862C4060F490134015750EABC9314A4007C9DDAFF49013401553F797C9314A403E2DBA07F590134051A61685C9314A408860BA92F590134037F1816AC9314A404921F92DF6901340A9387550C9314A40DBE71DD9F69013408A57FF36C9314A40FF7DC893F79013400FA62E1EC9314A40CB458D5DF8901340FE791106C9314A40502EF935F9901340E793B5EEC8314A400D1427E10491134045B45FC3C7314A4083F9D80B059113401FEACFBDC7314A404C8A143605911340ACD93AB8C7314A40FD56D95F05911340AC91A0B2C7314A40F10BE788059113403DE409ADC7314A4067957EB105911340932C6EA7C7314A4096899FD9059113404C79CDA1C7314A407719ADFC05911340AE53D69CC7314A40FF194C1F06911340B0A6DA97C7314A4029277C4106911340A980DA92C7314A4069813B63069113406224D68DC7314A40122D8B8406911340646CCD88C7314A40ECC96AA5069113404267C083C7314A40F957E2B406911340FBC5E981C7314A406F3484C30691134038050980C7314A40C0F34BD10691134025B61E7EC7314A40AE5830DE06911340D7392C7CC7314A40BB4933EA06911340C460317AC7314A40F52851F5069113408AC32E78C7314A4045911C0307911340174B5975C7314A4084D5E10E0791134079477672C7314A40342498180791134065E2876FC7314A40062E442007911340B1DE8A6CC7314A408385CC25079113406DCF8669C7314A4075F62C29079113403FFF7D66C7314A40E9B17ACF169113409A497EF7C2314A4039704D8233911340511530CDBA314A407DCAE62F36911340248E890CBA314A40BE71C6D9319113406605ADF7B9314A40D274EA5A129113401DED2EE1C2314A400DAD128E0691134066568640C6314A40DDEB225204911340FD2EA9D1C6314A40EBB9AC93009113408EDAB758C7314A405CC8F3F9FD9013401B4531A9C7314A40621A0B52FD901340599CEABEC7314A405FE0DFA6FC901340C3B97DD4C7314A40F0E977F8FB901340E4E1E9E9C7314A405278FF46FB90134040D229FFC7314A40B4995792FA901340B26B4114C8314A408E6D86DAF99013403AF72F29C8314A400311DD1EF99013400300173EC8314A4041670D60F8901340BA2AD352C8314A4040FA1D9EF790134077C16367C8314A40393C38D9F6901340D980C47BC8314A4039334111F6901340CC54F88FC8314A401DB73F46F5901340578CFEA3C8314A4039A54D40F4901340B30C5DC3C8314A4013580D42F3901340BDCA19E3C8314A40C972954BF29013401BF33103C9314A401C93F25CF19013402BF6A323C9314A4014EE4376F09013405EAB6B44C9314A403F0F9E97EF90134051278665C9314A40AB71FC68EE901340A7ED0995C9314A401930004BED901340D51E27C5C9314A40F32EDD3DEC901340ECFFD4F5C9314A401032CC41EB901340741F0927CA314A4044E9F156EA9013400824BC58CA314A4025EF787DE9901340AE09E58ACA314A409A06359FDC90134081F3D63ACE314A4028A28FDAC79013402567AF37D4314A40F49EE7EFC690134094717A73D4314A407CE83BE5C590134035317BAED4314A40C26F00BBC4901340A3FE97E8D4314A401ED0B671C39013400398B721D5314A406840EE09C2901340AD24C159D5314A40CD2D4384C090134053479C90D5314A4036F516E0BE90134040B867C6D5314A40B210321FBD901340B549D3FAD5314A406A005942BB9013404409C82DD6314A40B964484AB9901340468C315FD6314A4012F6EE37B7901340262DF88ED6314A401AEF340CB5901340460007BDD6314A406091AA9BBA901340AFB6184DD7314A40	\N	\N	\N
G0363.e173467134dc4387a0d9e63217b58c66	verkeerseiland	0106000020E6100000010000000103000000010000002000000027493F2FC89013402340B3B2D8314A40128BCF29C490134005131A47D8314A405B065CEAC290134034C7A268D8314A40EFE9B4FCC290134021407E6DD8314A407E27FC10C3901340452C4E72D8314A404AE72C27C39013406F651177D8314A408079323FC390134090E7C37BD8314A40F1381459C3901340C6866780D8314A40EBFECB74C3901340D128FB84D8314A40602567ADC3901340B13E478DD8314A40F2242DECC39013404DD34F95D8314A40046AE830C49013404A0B0E9DD8314A40323BAD7BC4901340D7B582A4D8314A40950FF8CBC490134033589FABD8314A4082D38321C590134007D45DB2D8314A40D027A340C590134023ED58B5D8314A4065A45463C5901340BE8416B8D8314A407C874789C5901340BD3990BAD8314A40123E62B2C59013403150C3BCD8314A400AE70DDEC590134073B7A6BED8314A4014ACE30BC690134019FD35C0D8314A4052A55D34C6901340A9FE47C1D8314A40D95EDF5DC690134022A416C2D8314A40A31F1E88C69013408579A0C2D8314A406ADACDB2C6901340AE86E4C2D8314A406FB6A1DDC69013401D51E2C2D8314A40D3306F08C7901340368599C2D8314A401FE4C532C7901340EE8B0AC2D8314A40A51B595CC7901340546836C1D8314A40E684DD84C7901340BA9A1EC0D8314A400AB809ACC79013400D1EC5BED8314A4027493F2FC89013402340B3B2D8314A40	\N	\N	\N
G0363.c533ff9cf6c043bbb0ae880c43fd36ef	verkeerseiland	0106000020E6100000010000000103000000010000002B000000D1AB81A39990134054D08B16DD314A40817DC7079B901340C4923307DD314A401B796F299B90134057CAC505DD314A403DE468499B9013405C232204DD314A409F4C7A679B901340C38F4B02DD314A40C1AC6D839B901340FF5C4500DD314A40F6CC109D9B901340192E13FEDC314A40A79D35B49B9013401AF5B8FBDC314A400B8AB2C89B90134001EC3AF9DC314A40DEC262DA9B9013401A8D9DF6DC314A40888026E99B901340068BE5F3DC314A40313CE3F49B9013403FC817F1DC314A406BDF83FD9B9013405A4E39EEDC314A40195029039C90134087B729EBDC314A40D2BE44059C901340E07113E8DC314A400AFFD1039C901340D39AFCE4DC314A402AEFD3FE9B901340EE50EBE1DC314A40E77254F69B901340CCA7E5DEDC314A40A45F64EA9B901340EB9BF1DBDC314A401E5B1BDB9B901340F20615D9DC314A4094AC97C89B901340129455D6DC314A40CC00FEB29B901340AEB4B8D3DC314A408DDA00839A901340D37E9AABDC314A4041641B6B9A9013402EE4E5A8DC314A40B25E44509A9013402BED5BA6DC314A407256AE329A901340EB6101A4DC314A401C0491129A90134038B1DAA1DC314A4059E328F0999013403CE8EB9FDC314A40FEC0B6CB99901340CAAA389EDC314A4000417FA599901340A12CC49CDC314A402D5DCA7D99901340432B919BDC314A409FDDE25499901340E6E8A19ADC314A4032571D2B999013403940F899DC314A404120C10099901340693F9599DC314A40C4E31DD698901340A4A07999DC314A4044D283AB98901340D697A599DC314A40110B43819890134057D2189ADC314A408405AB57989013406377D29ADC314A409FFB092F98901340ED29D19BDC314A40DB56AC0798901340D90A139DDC314A407B20DCE197901340D2BC959EDC314A40CE3AEAFD949013406684FFBADC314A40D1AB81A39990134054D08B16DD314A40	\N	\N	\N
G0363.adde86daa90f4ffba183bbd199393839	verkeerseiland	0106000020E610000001000000010300000001000000290000005AD54821AD901340932CBFA8DE314A4032CAFF0CB69013408432B63FDE314A40E01A2A30B6901340A790D93DDE314A4026670C51B6901340EB22C23BDE314A40693A656FB69013400B137439DE314A40D72CF88AB69013408FF7F336DE314A409F5B8EA3B6901340A0CA4634DE314A4037D6F6B8B69013400DE07131DE314A40BCFF06CBB6901340C7DA7A2EDE314A40D2E39AD9B6901340A7A1672BDE314A40237E95E4B69013409E533E28DE314A4038F4E0EBB6901340A23B0525DE314A40E5C06EEFB6901340F9C3C221DE314A4032D137EFB6901340BD697D1EDE314A407F923CEBB690134096AF3B1BDE314A4098F184E3B690134021110418DE314A4045E613D8B6901340480ADA14DE314A4090DE05C9B6901340B2FDC611DE314A40320A79B6B69013408415D10EDE314A40149B92A0B69013406441FE0BDE314A4037CDD394B690134013539A0ADE314A4008761E88B6901340FA4E4309DE314A40FC0B7C7AB69013407F34FA07DE314A4020EDF86BB69013401926C006DE314A40B6F09D5CB69013408CDB9505DE314A406082764CB6901340B0327C04DE314A401C72C92CB690134008027A02DE314A40C115FF0AB6901340AC4CAE00DE314A4021D555E7B5901340A2631CFFDD314A40808C0FC2B5901340232DC7FDDD314A400026459BB5901340270CB0FCDD314A40A5CE6773B5901340B4A9DAFBDD314A4054CBC14AB59013404F9348FBDD314A40C7D69E21B590134029D9FAFADD314A408C4263EDB2901340EC27B7F8DD314A404C7D61B8B0901340CA8698F8DD314A404226FE83AE90134013099FFADD314A401E8617AAAB9013406B347200DE314A407F5A9ED6A8901340296CDB09DE314A402001950CA6901340E8AAD016DE314A405AD54821AD901340932CBFA8DE314A40	\N	\N	\N
G0363.d989a2a1cb894c49ba0635dc23e5608e	verkeerseiland	0106000020E6100000010000000103000000010000004400000027493F2FC89013402340B3B2D8314A408DF40A64D190134011C6E4D9D7314A40C683CECCD39013407EC33F9CD7314A40823E3627D6901340F790C75DD7314A4043DC1173D89013405130811ED7314A40BC383BB0DA9013401CAE70DED6314A40B4F07ADEDC901340782C9C9DD6314A406044A4FDDE901340DCDD085CD6314A406E968E2EE1901340B5CB7B15D6314A40092FF34DE3901340878B22CED5314A40C96FA05BE590134050A10386D5314A40B50C6857E7901340F162253DD5314A4022D41941E9901340B7B68EF3D4314A40B70E8918EB901340F25446A9D4314A40AE9AE4E1EC9013402F72FF5DD4314A402792179DEE901340812A3A12D4314A406AA30A4AF0901340A27AFAC5D3314A40A09DBEE8F190134074FB3F79D3314A4035A60479F3901340AC13132CD3314A4048ABC7FAF490134064D377DED2314A409C33705BF79013400D47D85CD2314A400649E493F9901340738228DAD1314A40C9B9D2A3FB901340D5307B56D1314A409947098BFD90134040F5DBD1D0314A40CFC32449FF901340DBD6644CD0314A403170E5DD009113409AE828C6CF314A40A7B1A5C30B911340E165C9A2CC314A4077A9B7A80D911340D843F81DCC314A40FC5EE31607911340A97F1FFDCB314A40AB36572FFA901340B44ACEA6CF314A400F42E290F5901340EC779A01D1314A404581555BF4901340955B725CD1314A40EDBD3D0CF3901340CD25C2B6D1314A4049DCC2A3F1901340F5157F10D2314A40A095F621F0901340C21AA469D2314A407EDD1C87EE901340EDE320C2D2314A4077A366D3EC90134019E7EA19D3314A40CC5377F3EA9013402EB68A74D3314A40B947DAF8E8901340A50F50CED3314A40D2D8D1E3E690134081312F27D4314A40DB4C74B4E49013409DBB237FD4314A40C023366BE2901340E8BA1AD6D4314A406D106408E09013409AC9082CD5314A407AAC17EDDE901340239A0C54D5314A403E694ACCDD9013400357D57BD5314A40A78004A6DC9013400ADE61A3D5314A407C57417ADB901340BEBDB2CAD5314A40CAFD1549DA9013402A23C5F1D5314A409B258B12D990134046F19718D6314A404F45D36DD7901340643BBF4BD6314A40249DB6BFD59013409505717ED6314A4081164B08D4901340ADBAAAB0D6314A40B6F78247D290134051BD6DE2D6314A40A3C5977DD0901340D67EB313D7314A401ED8A0AACE901340397C7944D7314A4023A60EC1CD901340568C6E59D7314A4033B724D9CC90134051197F6ED7314A405F34E5F2CB901340F6F0AA83D7314A40536A320ECB9013404ADCF498D7314A406CCB2E2BCA9013408BB459AED7314A409F75DC49C99013409F46D9C3D7314A40643F9C6AC890134012F576D9D7314A40361D278DC7901340D83030EFD7314A406E547FB1C6901340E3C00405D8314A404D0CC8D7C59013403A16F11AD8314A407A0CE2FFC4901340DA44F830D8314A40128BCF29C490134005131A47D8314A4027493F2FC89013402340B3B2D8314A40	\N	\N	\N
G0363.d33bdce7fc6649889bb29cc39578cc43	verkeerseiland	0106000020E6100000010000000103000000010000002A000000071093C2E1901340DCF1267ADB314A40D9198B0BDF901340164F4743DB314A40123FF63DDE90134098C63554DB314A40B8129A1FDE901340DDF7D856DB314A4067BF8E04DE901340782FB059DB314A40F37B0FEDDD9013402335B55CDB314A40F5BA4FD9DD901340526CE15FDB314A4028BA7AC9DD901340A1E22D63DB314A40B923B3BDDD9013401E5F9366DB314A4061C212B6DD901340FF710A6ADB314A40ED48AAB2DD90134004858B6DDB314A40045482B3DD901340F4471071DB314A40912D9BB8DD90134073A68F74DB314A40F9A3E9C1DD90134018F20178DB314A40F34659CFDD90134045995F7BDB314A408694CCE0DD901340A437A17EDB314A40CE391DF6DD9013406BA6BF81DB314A4022671C0FDE901340250CB484DB314A40EA36932BDE901340A9EB7787DB314A4017741649DE901340BA70DD89DB314A40BE943269DE901340C6BD0E8CDB314A40661DAA8BDE9013400EA0078EDB314A40300F3BB0DE901340D950C48FDB314A4043669FD6DE901340A57C4191DB314A40D09F8DFEDE901340B0497C92DB314A40D546B927DF901340185D7293DB314A408586D351DF901340CADF2194DB314A4041C18B7CDF901340A9818994DB314A40AF75B1A7DF901340FB77A894DB314A4047B1D0D2DF901340F51A7E94DB314A40E56296FDDF90134037BC0A94DB314A40D725B027E0901340023A4F93DB314A40A1E0CC50E090134080FD4C92DB314A4038619D78E090134026F80591DB314A4087F5D49EE0901340F09F7C8FDB314A408649E2AAE0901340AAE0E88EDB314A4044E8C4B6E0901340B709508EDB314A40E3617BC2E0901340972DB28DDB314A4065D0E4CDE0901340DE25118DDB314A40F74E20D9E0901340285A6B8CDB314A406A892CE4E090134013DEC08BDB314A40071093C2E1901340DCF1267ADB314A40	\N	\N	\N
G0363.8cbafe35b6dc4a36b43f529fe36c02e0	verkeerseiland	0106000020E6100000010000000103000000010000002C0000000F78FE6B7F9013404A7E5B8FDD314A40BDB2E6285890134043C8AA16DF314A40A70AF0894A90134064EF919BDF314A40875B5A624A9013408B48F79CDF314A40193A8C3C4A901340731EA09EDF314A40194DD2184A901340C71389A0DF314A40370475F7499013402549AEA2DF314A403005B8D849901340F8640BA5DF314A40B0A2D9BC49901340689C9BA7DF314A40ED5D12A44990134000BD59AADF314A401974948E499013400E3740ADDF314A4088788B7C49901340402949B0DF314A4052FC1B6E49901340476C6EB3DF314A403544636349901340789FA9B6DF314A40310D775C499013409535F4B9DF314A408460655949901340558247BDDF314A402B77345A499013409DC79CC0DF314A4048ADE25E499013406943EDC3DF314A407185666749901340663D32C7DF314A40F3BBAE7349901340961465CADF314A4057F3E2824990134028455ECDDF314A40E5915895499013400A593BD0DF314A409A43EDAA49901340F7FCF6D2DF314A4077E678C349901340DC1B8CD5DF314A401AD5CDDE4990134040E8F5D7DF314A40AB3BB9FC4990134042E52FDADF314A405476031D4A901340E4EE35DCDF314A40CA78703F4A901340C44104DEDF314A40EA3DC0634A9013402B8297DFDF314A40CC3EAF894A90134024C2ECE0DF314A4059F0F6B04A9013401E8701E2DF314A407E464ED94A90134061CED3E2DF314A40F53B6A024B901340E11062E3DF314A40D55DFE2B4B9013401346ABE3DF314A40C059BD554B901340D3E5AEE3DF314A40A08D597F4B90134065E96CE3DF314A400D9885A84B9013407BCBE5E2DF314A403DE8F4D04B90134059871AE2DF314A40544C5CF84B90134005970CE1DF314A403C6C688856901340F0230995DF314A40ACAD673E5E90134073FDFA59DF314A406FDBC645689013400F97F7FEDE314A40EC0DBFBE849013401B00C6F9DD314A400F78FE6B7F9013404A7E5B8FDD314A40	\N	\N	\N
