46568453	33771304	2018-04-01 15:32:57.85+00	\N	SCANCAR	\N	52.38908386	4.89020443	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000C0918F134000000080CD314A40	121166489140	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
46568457	33771305	2018-04-01 15:32:55.67+00	\N	SCANCAR	\N	52.38907623	4.89030361	E	E13	E13a	Exception	LALO	DF	\N	0.000	\N	0101000020E6100000000000C0AB8F134000000040CD314A40	121173489139	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
46568461	33771306	2018-04-01 15:32:58.953+00	\N	SCANCAR	\N	52.38912964	4.89021063	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000060938F134000000000CF314A40	121166489145	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
46568481	33771307	2018-04-01 15:33:05.133+00	\N	SCANCAR	\N	52.38933563	4.89042759	E	E13	E13a	PermittedPRDB	STADSBREED	\N	\N	0.000	\N	0101000020E610000000000040CC8F1340000000C0D5314A40	121182489169	FISCAAL	G0363.5d4eb55eaf6b43d49188bd369b43565c	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
46568486	33771308	2018-04-01 15:32:58.587+00	\N	SCANCAR	\N	52.38911819	4.89030933	E	E13	E13a	Exception	LALO	DF	\N	0.000	\N	0101000020E610000000000040AD8F1340000000A0CE314A40	121173489144	FISCAAL	G0363.cb43708d6a3e421aa58f5a40fb66f061	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
46568500	33771313	2018-04-01 15:33:06.79+00	\N	SCANCAR	\N	52.38935089	4.89056492	E	E13	E13a	Exception	LALO	DF	\N	0.000	\N	0101000020E610000000000040F08F134000000040D6314A40	121192489171	FISCAAL	G0363.5d4eb55eaf6b43d49188bd369b43565c	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
46568516	33771317	2018-04-01 15:33:06.59+00	\N	SCANCAR	\N	52.38928986	4.89058733	E	E13	E13a	Exception	LALO	DF	\N	0.000	\N	0101000020E610000000000020F68F134000000040D4314A40	121194489163	FISCAAL	G0363.5d4eb55eaf6b43d49188bd369b43565c	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
46568525	33771319	2018-04-01 15:33:05.79+00	\N	SCANCAR	\N	52.38929749	4.89066315	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000000A90134000000080D4314A40	121199489165	FISCAAL	G0363.5d4eb55eaf6b43d49188bd369b43565c	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
46568529	33771320	2018-04-01 15:33:08.367+00	\N	SCANCAR	\N	52.38930893	4.89073086	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000C01B901340000000E0D4314A40	121204489166	FISCAAL	G0363.5d4eb55eaf6b43d49188bd369b43565c	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
46705915	33771277	2018-04-01 15:33:08.373+00	\N	SCANCAR	\N	52.38940048	4.89085579	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E6100000000000803C901340000000E0D7314A40	121213489175	FISCAAL	G0363.1028f1a6e6fa4556b401e8b837d995f9	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
46705926	33771309	2018-04-01 15:33:03.873+00	\N	SCANCAR	\N	52.38935471	4.89049578	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000020DE8F134000000060D6314A40	121187489170	FISCAAL	G0363.5d4eb55eaf6b43d49188bd369b43565c	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
46705931	33771311	2018-04-01 15:33:04.71+00	\N	SCANCAR	\N	52.38927460	4.89044762	E	E13	E13a	Exception	LALO	DF	\N	0.000	\N	0101000020E610000000000080D18F1340000000C0D3314A40	121184489161	FISCAAL	G0363.5d4eb55eaf6b43d49188bd369b43565c	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
46705948	33771315	2018-04-01 15:33:04.207+00	\N	SCANCAR	\N	52.38928223	4.89052200	E	E13	E13a	PermittedPRDB	BEWONERP	\N	\N	0.000	\N	0101000020E610000000000000E58F134000000000D4314A40	121189489162	FISCAAL	G0363.5d4eb55eaf6b43d49188bd369b43565c	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47832983	33807158	2018-04-02 14:58:43.6+00	\N	SCANSCOOTER	\N	52.38819885	4.89022923	A	A05	A05d	PermittedPRDB	BETAALDP	\N	\N	0.000	\N	0101000020E610000000000040988F134000000080B0314A40	121166489044	MULDER	G0363.10a5ef0c3f3f475184bfdaab66b64058	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
47832985	33807159	2018-04-02 14:58:48.083+00	\N	SCANSCOOTER	\N	52.38819885	4.88990641	A	A05	A05d	PermittedPRDB	STADSBREED	\N	\N	0.000	\N	0101000020E6100000000000A0438F134000000080B0314A40	121144489043	FISCAAL	G0363.fe3f9e40a27c4f27946b452b3f1fe973	rijbaan lokale weg	\N	\N	\N	\N	\N	\N	\N	\N	\N
